# The phyletic profiles are given as one HOG (at its root level)
# per row, starting with a group identifier, followed by the number
# of entries per species in the group as columns. The first row
# contains the species for each column.
Group	Bovismorbificans_CVM_30176	ECOLI	SALTY
HOG03467	1	1	1
HOG03468	1	1	1
HOG03469	1	1	1
HOG03470	1	1	1
HOG03471	1	1	1
HOG03472	1	1	1
HOG03473	1	1	1
HOG03474	1	1	1
HOG03475	1	1	1
HOG03476	1	1	1
HOG03477	1	1	1
HOG03478	1	1	1
HOG03479	1	1	1
HOG03480	1	1	1
HOG03481	1	1	1
HOG03482	1	1	1
HOG03483	1	1	1
HOG03484	1	1	1
HOG03485	1	1	1
HOG03486	1	1	1
HOG03487	1	1	1
HOG03488	1	1	1
HOG03489	1	1	1
HOG03490	1	1	1
HOG03491	0	1	1
HOG03492	1	1	1
HOG03493	1	1	1
HOG03494	1	1	1
HOG03495	1	1	1
HOG03496	1	1	1
HOG03497	1	1	1
HOG03498	1	1	1
HOG03499	1	1	1
HOG03500	1	1	1
HOG03501	1	1	1
HOG03502	1	1	1
HOG03503	1	1	1
HOG03504	1	1	1
HOG03505	1	1	1
HOG03506	1	1	1
HOG03507	1	1	1
HOG03508	1	1	1
HOG03509	1	1	1
HOG03510	1	1	1
HOG03511	1	1	1
HOG03512	1	1	1
HOG03513	1	1	1
HOG03514	1	1	1
HOG03515	1	1	1
HOG03516	1	1	1
HOG03517	1	1	1
HOG03518	1	1	1
HOG03519	1	1	1
HOG03520	1	1	1
HOG03521	1	1	1
HOG03522	1	1	1
HOG03523	1	1	1
HOG03524	1	1	1
HOG03525	1	1	1
HOG03526	1	1	1
HOG03527	1	1	1
HOG03528	1	1	1
HOG03529	1	1	1
HOG03530	1	1	1
HOG03531	1	1	1
HOG03532	1	1	1
HOG03533	1	1	1
HOG03534	1	1	1
HOG03535	1	1	1
HOG03536	1	1	1
HOG03537	1	1	1
HOG03538	1	1	1
HOG03539	1	1	1
HOG03540	1	1	1
HOG03541	1	1	1
HOG03542	1	1	1
HOG03543	1	1	1
HOG03544	1	1	1
HOG03545	1	1	1
HOG03546	1	1	1
HOG03547	1	1	1
HOG03548	1	1	1
HOG03549	1	1	1
HOG03550	1	1	1
HOG03551	1	1	1
HOG03552	1	1	1
HOG03553	0	1	1
HOG03554	1	1	1
HOG03555	1	1	1
HOG03556	1	1	1
HOG03557	1	1	1
HOG03558	1	1	1
HOG03559	1	1	1
HOG03560	1	1	1
HOG03561	1	1	1
HOG03562	1	1	1
HOG03563	1	1	1
HOG03564	1	1	1
HOG03565	1	1	1
HOG03566	1	1	1
HOG03567	1	1	1
HOG03568	1	1	1
HOG03569	1	1	1
HOG03570	1	1	1
HOG03571	1	1	1
HOG03572	1	1	1
HOG03573	1	1	1
HOG03574	1	1	1
HOG03575	1	1	1
HOG03576	1	1	1
HOG03577	1	1	1
HOG03578	1	1	1
HOG03579	1	1	1
HOG03580	1	1	1
HOG03581	1	1	1
HOG03582	1	1	1
HOG03583	1	1	1
HOG03584	1	1	1
HOG03585	1	1	1
HOG03586	1	1	1
HOG03587	1	1	1
HOG03588	1	1	1
HOG03589	1	1	1
HOG03590	1	1	1
HOG03591	1	1	1
HOG03592	1	1	1
HOG03593	1	1	1
HOG03594	1	1	1
HOG03595	1	1	1
HOG03596	1	1	1
HOG03597	1	1	1
HOG03598	1	1	1
HOG03599	1	1	1
HOG03600	1	1	1
HOG03601	1	1	1
HOG03602	1	1	1
HOG03603	1	1	1
HOG03604	1	1	1
HOG03605	1	1	1
HOG03606	1	1	1
HOG03607	1	1	1
HOG03608	1	1	1
HOG03609	1	1	1
HOG03610	1	1	1
HOG03611	1	1	1
HOG03612	1	1	1
HOG03613	1	1	1
HOG03614	1	1	1
HOG03615	1	1	1
HOG03616	1	1	1
HOG03617	1	1	1
HOG03618	1	1	1
HOG03619	1	1	1
HOG03620	1	1	1
HOG03621	1	1	1
HOG03622	1	1	1
HOG03623	1	1	1
HOG03624	1	1	1
HOG03625	1	1	1
HOG03626	1	1	1
HOG03627	1	1	1
HOG03628	1	1	1
HOG03629	1	1	1
HOG03630	1	1	1
HOG03631	1	1	1
HOG03632	1	1	1
HOG03633	1	1	1
HOG03634	1	1	1
HOG03635	1	1	1
HOG03636	1	1	1
HOG03637	1	1	1
HOG03638	1	1	1
HOG03639	1	1	1
HOG03640	1	1	1
HOG03641	1	1	1
HOG03642	1	1	1
HOG03643	1	1	1
HOG03644	1	1	1
HOG03645	1	1	1
HOG03646	1	1	1
HOG03647	1	1	1
HOG03648	1	1	1
HOG03649	1	1	1
HOG03650	1	1	1
HOG03651	1	1	1
HOG03652	0	1	1
HOG03653	1	1	1
HOG03654	1	1	1
HOG03655	1	1	1
HOG03656	1	1	1
HOG03657	1	1	1
HOG03658	1	1	1
HOG03659	1	1	1
HOG03660	1	1	1
HOG03661	1	1	1
HOG03662	1	1	1
HOG03663	1	1	1
HOG03664	1	1	1
HOG03665	1	1	1
HOG03666	1	1	1
HOG03667	1	1	1
HOG03668	1	1	1
HOG03669	1	1	1
HOG03670	0	1	1
HOG03671	1	1	1
HOG03672	1	1	1
HOG03673	1	1	1
HOG03674	1	1	1
HOG03675	1	1	1
HOG03676	1	1	1
HOG03677	1	1	1
HOG03678	1	1	1
HOG03679	2	1	2
HOG03680	1	1	1
HOG03681	1	1	1
HOG03682	1	1	1
HOG03683	1	1	1
HOG03684	1	1	1
HOG03685	1	1	1
HOG03686	1	1	1
HOG03687	1	1	1
HOG03688	1	1	1
HOG03689	1	1	1
HOG03690	1	1	1
HOG03691	1	1	1
HOG03692	1	1	1
HOG03693	1	1	1
HOG03694	1	1	1
HOG03695	1	1	1
HOG03696	1	1	1
HOG03697	1	1	1
HOG03698	1	1	1
HOG03699	1	1	1
HOG03700	1	1	1
HOG03701	1	1	1
HOG03702	1	1	1
HOG03703	1	1	1
HOG03704	1	1	1
HOG03705	1	1	1
HOG03706	1	1	1
HOG03707	1	1	1
HOG03708	1	1	1
HOG03709	1	1	1
HOG03710	1	1	1
HOG03711	1	1	1
HOG03712	1	1	1
HOG03713	1	1	1
HOG03714	1	1	1
HOG03715	1	1	1
HOG03716	1	1	1
HOG03717	1	1	1
HOG03718	1	1	1
HOG03719	1	1	1
HOG03720	1	1	1
HOG03721	1	1	1
HOG03722	1	1	1
HOG03723	1	1	1
HOG03724	1	1	1
HOG03725	1	1	1
HOG03726	1	1	1
HOG03727	1	1	1
HOG03728	1	1	1
HOG03729	1	1	1
HOG03730	1	1	1
HOG03731	1	1	1
HOG03732	1	1	1
HOG03733	1	1	1
HOG03734	1	1	1
HOG03735	1	1	1
HOG03736	1	1	1
HOG03737	1	1	1
HOG03738	1	1	1
HOG03739	1	1	1
HOG03740	1	1	1
HOG03741	1	1	1
HOG03742	1	1	1
HOG03743	1	1	1
HOG03744	1	1	1
HOG03745	1	1	1
HOG03746	1	1	1
HOG03747	1	1	1
HOG03748	1	1	1
HOG03749	1	1	1
HOG03750	1	1	1
HOG03751	1	1	1
HOG03752	1	1	1
HOG03753	1	1	1
HOG03754	1	1	1
HOG03755	1	1	1
HOG03756	1	1	1
HOG03757	1	1	1
HOG03758	1	1	1
HOG03759	1	1	1
HOG03760	1	1	1
HOG03761	1	1	1
HOG03762	1	1	1
HOG03763	1	1	1
HOG03764	1	1	1
HOG03765	1	1	1
HOG03766	1	1	1
HOG03767	1	1	1
HOG03768	1	1	1
HOG03769	1	1	1
HOG03770	1	1	1
HOG03771	1	1	1
HOG03772	1	1	1
HOG03773	1	1	1
HOG03774	1	1	1
HOG03775	1	1	1
HOG03776	1	1	1
HOG03777	1	1	1
HOG03778	1	1	1
HOG03779	1	1	1
HOG03780	1	1	1
HOG03781	1	1	1
HOG03782	1	1	1
HOG03783	1	1	1
HOG03784	1	1	1
HOG03785	1	1	1
HOG03786	1	1	1
HOG03787	1	1	1
HOG03788	1	1	1
HOG03789	1	1	1
HOG03790	1	1	1
HOG03791	1	1	1
HOG03792	1	1	1
HOG03793	1	1	1
HOG03794	1	1	1
HOG03795	1	1	1
HOG03796	1	1	1
HOG03797	1	1	1
HOG03798	1	1	1
HOG03799	1	1	1
HOG03800	1	1	1
HOG03801	1	1	1
HOG03802	0	1	1
HOG03803	1	1	1
HOG03804	1	1	1
HOG03805	1	1	1
HOG03806	1	1	1
HOG03807	1	1	1
HOG03808	1	1	1
HOG03809	1	1	1
HOG03810	1	1	1
HOG03811	1	1	1
HOG03812	1	1	1
HOG03813	1	1	1
HOG03814	1	1	1
HOG03815	1	1	1
HOG03816	1	1	1
HOG03817	1	1	1
HOG03818	1	1	1
HOG03819	1	1	1
HOG03820	1	1	1
HOG03821	1	1	1
HOG03822	1	1	1
HOG03823	1	1	1
HOG03824	1	1	1
HOG03825	1	1	1
HOG03826	1	1	1
HOG03827	1	1	1
HOG03828	1	1	1
HOG03829	1	1	1
HOG03830	1	1	1
HOG03831	1	1	1
HOG03832	1	1	1
HOG03833	1	1	1
HOG03834	1	1	1
HOG03835	1	1	1
HOG03836	1	1	1
HOG03837	1	1	1
HOG03838	1	1	1
HOG03839	1	1	1
HOG03840	1	1	1
HOG03841	1	1	1
HOG03842	1	1	1
HOG03843	1	1	1
HOG03844	1	1	1
HOG03845	1	1	1
HOG03846	1	1	1
HOG03847	1	1	1
HOG03848	1	1	1
HOG03849	1	1	1
HOG03850	1	1	1
HOG03851	1	1	1
HOG03852	1	1	1
HOG03853	1	1	1
HOG03854	1	1	1
HOG03855	1	1	1
HOG03856	1	1	1
HOG03857	1	1	1
HOG03858	1	1	1
HOG03859	1	1	1
HOG03860	1	1	1
HOG03861	1	1	1
HOG03862	1	1	1
HOG03863	1	1	1
HOG03864	1	1	1
HOG03865	1	1	1
HOG03866	1	1	1
HOG03867	1	1	1
HOG03868	1	1	1
HOG03869	1	1	1
HOG03870	1	1	1
HOG03871	1	1	1
HOG03872	1	1	1
HOG03873	1	1	1
HOG03874	1	1	1
HOG03875	1	1	1
HOG03876	1	1	1
HOG03877	1	1	1
HOG03878	1	1	1
HOG03879	1	1	1
HOG03880	1	1	1
HOG03881	1	1	1
HOG03882	1	1	1
HOG03883	1	1	1
HOG03884	1	1	1
HOG03885	1	1	1
HOG03886	1	1	1
HOG03887	1	1	1
HOG03888	1	1	1
HOG03889	1	1	1
HOG03890	1	1	1
HOG03891	1	1	1
HOG03892	1	1	1
HOG03893	1	1	1
HOG03894	1	1	1
HOG03895	1	1	1
HOG03896	1	1	1
HOG03897	1	1	1
HOG03898	1	1	1
HOG03899	1	1	1
HOG03900	1	1	1
HOG03901	1	1	1
HOG03902	1	1	1
HOG03903	1	1	1
HOG03904	1	1	1
HOG03905	1	1	1
HOG03906	1	1	1
HOG03907	1	1	1
HOG03908	1	1	1
HOG03909	1	1	1
HOG03910	1	1	1
HOG03911	1	1	1
HOG03912	1	1	1
HOG03913	1	1	1
HOG03914	1	1	1
HOG03915	1	1	1
HOG03916	1	1	1
HOG03917	1	1	1
HOG03918	1	1	1
HOG03919	1	1	1
HOG03920	1	1	1
HOG03921	1	1	1
HOG03922	1	1	1
HOG03923	1	1	1
HOG03924	1	1	1
HOG03925	1	1	1
HOG03926	1	1	1
HOG03927	1	1	1
HOG03928	1	1	1
HOG03929	1	1	1
HOG03930	1	1	1
HOG03931	1	1	1
HOG03932	1	1	1
HOG03933	1	1	1
HOG03934	1	1	1
HOG03935	1	1	1
HOG03936	1	1	1
HOG03937	1	1	1
HOG03938	1	1	1
HOG03939	1	1	1
HOG03940	1	1	1
HOG03941	1	1	1
HOG03942	1	1	1
HOG03943	1	1	1
HOG03944	1	1	1
HOG03945	1	1	1
HOG03946	1	1	1
HOG03947	1	1	1
HOG03948	1	1	1
HOG03949	1	1	1
HOG03950	1	1	1
HOG03951	1	1	1
HOG03952	1	1	1
HOG03953	1	1	1
HOG03954	1	1	1
HOG03955	1	1	1
HOG03956	1	1	1
HOG03957	1	1	1
HOG03958	1	1	1
HOG03959	1	1	1
HOG03960	1	1	1
HOG03961	1	1	1
HOG03962	1	1	1
HOG03963	1	1	1
HOG03964	1	1	1
HOG03965	1	1	1
HOG03966	1	1	1
HOG03967	1	1	1
HOG03968	1	1	1
HOG03969	1	1	1
HOG03970	0	2	1
HOG03971	1	1	1
HOG03972	1	1	1
HOG03973	1	1	1
HOG03974	1	1	1
HOG03975	1	1	1
HOG03976	1	1	1
HOG03977	1	1	1
HOG03978	1	1	1
HOG03979	1	1	1
HOG03980	1	1	1
HOG03981	1	1	2
HOG03982	1	1	1
HOG03983	1	1	1
HOG03984	1	1	1
HOG03985	1	1	1
HOG03986	0	1	1
HOG03987	1	1	1
HOG03988	0	1	1
HOG03989	0	1	1
HOG03990	1	1	1
HOG03991	1	1	1
HOG03992	1	1	1
HOG03993	1	1	1
HOG03994	1	1	1
HOG03995	1	1	1
HOG03996	1	1	1
HOG03997	1	1	1
HOG03998	1	1	1
HOG03999	1	1	1
HOG04000	1	1	1
HOG04001	1	1	1
HOG04002	1	1	1
HOG04003	1	1	1
HOG04004	1	1	1
HOG04005	1	1	1
HOG04006	1	1	1
HOG04007	1	1	1
HOG04008	1	1	1
HOG04009	1	1	1
HOG04010	1	1	1
HOG04011	1	1	1
HOG04012	1	1	1
HOG04013	1	1	1
HOG04014	1	1	1
HOG04015	1	1	1
HOG04016	1	1	1
HOG04017	1	1	1
HOG04018	1	1	1
HOG04019	1	1	1
HOG04020	1	1	1
HOG04021	1	1	1
HOG04022	1	1	1
HOG04023	1	1	1
HOG04024	1	1	1
HOG04025	1	1	1
HOG04026	1	1	1
HOG04027	1	1	1
HOG04028	1	1	1
HOG04029	1	1	1
HOG04030	1	1	1
HOG04031	1	1	1
HOG04032	1	1	1
HOG04033	1	1	1
HOG04034	1	1	1
HOG04035	1	1	1
HOG04036	1	1	1
HOG04037	1	1	1
HOG04038	1	1	0
HOG04039	1	2	0
HOG04040	1	1	0
HOG04041	1	1	0
HOG04042	1	1	0
HOG04043	1	1	0
HOG04044	1	1	0
HOG04045	1	1	0
HOG04046	1	2	0
HOG04047	1	1	0
HOG04048	1	1	0
HOG04049	1	1	0
HOG04050	1	1	0
HOG04051	1	1	0
HOG04052	1	1	0
HOG04053	1	1	0
HOG04054	1	1	0
HOG04055	1	1	0
HOG04056	1	1	0
HOG04057	1	2	0
HOG04058	1	1	0
HOG04059	1	1	0
HOG04060	1	1	0
HOG04061	1	1	0
HOG04062	1	1	0
HOG04063	1	2	0
HOG04064	1	1	0
HOG04065	1	1	0
HOG04066	1	1	0
HOG04067	1	1	0
