# The phyletic profiles are given as one OMA Group per row, starting
# with a group identifier, followed by a presents/absents indicator
# (i.e. 0 := absent, 1: present) per species in the group as columns.
# The first row contains the species for each column.
Group	Bovismorbificans_CVM_30176	ECOLI	SALTY
OMA03462	1	1	1
OMA03463	1	1	1
OMA03464	1	1	1
OMA03465	1	1	1
OMA03466	1	0	1
OMA03467	1	1	1
OMA03468	1	1	1
OMA03469	1	1	1
OMA03470	1	0	1
OMA03471	1	1	1
OMA03472	1	1	1
OMA03473	1	1	1
OMA03474	1	1	1
OMA03475	1	1	1
OMA03476	1	0	1
OMA03477	1	1	1
OMA03478	1	0	1
OMA03479	1	1	1
OMA03480	1	1	1
OMA03481	1	0	1
OMA03482	1	0	1
OMA03483	1	1	1
OMA03484	1	1	1
OMA03485	1	0	1
OMA03486	1	0	1
OMA03487	1	0	1
OMA03488	1	1	1
OMA03489	1	1	1
OMA03490	1	1	1
OMA03491	1	1	1
OMA03492	1	1	1
OMA03493	1	0	1
OMA03494	1	1	1
OMA03495	1	1	1
OMA03496	1	1	1
OMA03497	1	1	1
OMA03498	1	1	1
OMA03499	1	1	1
OMA03500	1	1	1
OMA03501	1	1	1
OMA03502	1	1	1
OMA03503	1	1	1
OMA03504	1	1	1
OMA03505	1	0	1
OMA03506	1	1	1
OMA03507	1	1	1
OMA03508	1	1	1
OMA03509	1	1	1
OMA03510	1	1	1
OMA03511	1	0	1
OMA03512	1	1	1
OMA03513	1	1	1
OMA03514	1	1	1
OMA03515	1	0	1
OMA03516	1	0	1
OMA03517	1	1	1
OMA03518	1	1	1
OMA03519	1	0	1
OMA03520	1	1	1
OMA03521	1	1	1
OMA03522	1	1	1
OMA03523	1	1	1
OMA03524	1	1	1
OMA03525	1	1	1
OMA03526	1	0	1
OMA03527	1	0	1
OMA03528	1	1	1
OMA03529	1	1	1
OMA03530	1	0	1
OMA03531	1	1	1
OMA03532	1	1	1
OMA03533	1	1	1
OMA03534	1	1	1
OMA03535	1	0	1
OMA03536	1	1	1
OMA03537	1	1	1
OMA03538	1	1	1
OMA03539	1	1	1
OMA03540	1	1	1
OMA03541	1	0	1
OMA03542	1	1	1
OMA03543	1	0	1
OMA03544	1	1	1
OMA03545	1	1	1
OMA03546	1	1	1
OMA03547	1	0	1
OMA03548	1	0	1
OMA03549	1	0	1
OMA03550	1	1	1
OMA03551	1	1	1
OMA03552	1	1	1
OMA03553	1	1	1
OMA03554	1	0	1
OMA03555	1	1	1
OMA03556	1	1	1
OMA03557	1	1	1
OMA03558	1	1	1
OMA03559	1	0	1
OMA03560	1	1	1
OMA03561	1	1	1
OMA03562	1	1	1
OMA03563	1	1	1
OMA03564	1	0	1
OMA03565	1	0	1
OMA03566	1	1	1
OMA03567	1	0	1
OMA03568	1	1	1
OMA03569	1	1	1
OMA03570	1	1	1
OMA03571	1	1	1
OMA03572	1	1	1
OMA03573	1	0	1
OMA03574	1	1	1
OMA03575	1	0	1
OMA03576	1	1	1
OMA03577	1	0	1
OMA03578	1	1	1
OMA03579	1	1	1
OMA03580	1	1	1
OMA03581	1	1	1
OMA03582	1	1	1
OMA03583	1	1	1
OMA03584	1	1	1
OMA03585	1	0	1
OMA03586	1	1	1
OMA03587	1	1	1
OMA03588	1	1	1
OMA03589	1	1	1
OMA03590	1	0	1
OMA03591	1	1	1
OMA03592	1	1	1
OMA03593	1	1	1
OMA03594	1	1	1
OMA03595	1	1	1
OMA03596	1	0	1
OMA03597	1	1	1
OMA03598	1	0	1
OMA03599	1	1	1
OMA03600	1	1	1
OMA03601	1	0	1
OMA03602	1	0	1
OMA03603	1	1	1
OMA03604	1	0	1
OMA03605	1	1	1
OMA03606	1	0	1
OMA03607	1	1	1
OMA03608	1	0	1
OMA03609	0	1	1
OMA03610	1	1	1
OMA03611	1	1	1
OMA03612	1	1	1
OMA03613	1	0	1
OMA03614	1	1	1
OMA03615	1	1	1
OMA03616	1	1	1
OMA03617	1	1	1
OMA03618	1	1	1
OMA03619	1	0	1
OMA03620	1	1	1
OMA03621	1	1	1
OMA03622	1	1	1
OMA03623	1	1	1
OMA03624	1	1	1
OMA03625	1	1	1
OMA03626	1	1	1
OMA03627	1	1	1
OMA03628	1	1	1
OMA03629	1	1	1
OMA03630	1	1	1
OMA03631	1	1	1
OMA03632	1	1	1
OMA03633	1	1	1
OMA03634	1	1	1
OMA03635	1	1	1
OMA03636	1	1	1
OMA03637	1	1	1
OMA03638	1	0	1
OMA03639	1	1	1
OMA03640	1	1	1
OMA03641	1	1	1
OMA03642	1	0	1
OMA03643	1	1	0
OMA03644	1	0	1
OMA03645	1	1	1
OMA03646	1	1	1
OMA03647	1	0	1
OMA03648	1	1	1
OMA03649	1	1	1
OMA03650	1	1	1
OMA03651	1	1	1
OMA03652	1	0	1
OMA03653	1	1	1
OMA03654	1	1	1
OMA03655	1	1	1
OMA03656	1	1	1
OMA03657	1	0	1
OMA03658	1	1	1
OMA03659	1	0	1
OMA03660	1	1	1
OMA03661	1	0	1
OMA03662	1	1	1
OMA03663	1	1	1
OMA03664	1	1	1
OMA03665	1	1	1
OMA03666	1	0	1
OMA03667	1	1	1
OMA03668	1	1	1
OMA03669	1	1	1
OMA03670	1	0	1
OMA03671	1	1	1
OMA03672	1	1	1
OMA03673	1	1	1
OMA03674	1	1	1
OMA03675	1	1	1
OMA03676	1	1	0
OMA03677	1	0	1
OMA03678	1	0	1
OMA03679	1	0	1
OMA03680	1	1	1
OMA03681	1	1	1
OMA03682	1	1	1
OMA03683	1	1	1
OMA03684	1	1	1
OMA03685	1	1	1
OMA03686	1	1	1
OMA03687	1	1	1
OMA03688	1	1	1
OMA03689	1	0	1
OMA03690	1	1	1
OMA03691	1	0	1
OMA03692	1	1	1
OMA03693	1	0	1
OMA03694	1	0	1
OMA03695	0	1	1
OMA03696	1	0	1
OMA03697	1	1	1
OMA03698	1	1	1
OMA03699	0	1	1
OMA03700	1	1	1
OMA03701	1	1	1
OMA03702	1	0	1
OMA03703	1	1	1
OMA03704	1	1	1
OMA03705	1	1	1
OMA03706	1	0	1
OMA03707	1	0	1
OMA03708	0	1	1
OMA03709	1	0	1
OMA03710	1	0	1
OMA03711	1	1	1
OMA03712	1	1	1
OMA03713	1	1	1
OMA03714	1	1	1
OMA03715	1	0	1
OMA03716	1	1	1
OMA03717	1	1	1
OMA03718	1	1	1
OMA03719	1	0	1
OMA03720	1	1	1
OMA03721	1	1	1
OMA03722	1	1	1
OMA03723	1	1	1
OMA03724	1	0	1
OMA03725	1	1	1
OMA03726	1	1	1
OMA03727	1	1	1
OMA03728	1	1	1
OMA03729	1	1	1
OMA03730	1	1	1
OMA03731	1	1	1
OMA03732	1	1	1
OMA03733	1	1	1
OMA03734	1	1	1
OMA03735	1	1	1
OMA03736	1	1	1
OMA03737	1	1	1
OMA03738	1	0	1
OMA03739	1	1	1
OMA03740	1	1	1
OMA03741	1	1	1
OMA03742	1	0	1
OMA03743	1	1	1
OMA03744	1	0	1
OMA03745	1	1	1
OMA03746	1	1	1
OMA03747	1	1	1
OMA03748	1	1	1
OMA03749	1	1	1
OMA03750	1	0	1
OMA03751	1	1	0
OMA03752	1	0	1
OMA03753	1	1	1
OMA03754	1	0	1
OMA03755	1	1	1
OMA03756	1	1	1
OMA03757	1	1	1
OMA03758	1	1	1
OMA03759	1	1	1
OMA03760	1	1	1
OMA03761	1	1	1
OMA03762	1	1	1
OMA03763	1	0	1
OMA03764	1	0	1
OMA03765	1	1	1
OMA03766	1	0	1
OMA03767	1	0	1
OMA03768	1	0	1
OMA03769	1	1	1
OMA03770	1	1	1
OMA03771	1	1	1
OMA03772	1	1	1
OMA03773	1	0	1
OMA03774	1	0	1
OMA03775	1	1	1
OMA03776	1	0	1
OMA03777	1	1	1
OMA03778	1	0	1
OMA03779	1	0	1
OMA03780	1	0	1
OMA03781	1	0	1
OMA03782	1	1	1
OMA03783	1	1	1
OMA03784	1	1	1
OMA03785	1	0	1
OMA03786	1	1	1
OMA03787	1	1	1
OMA03788	1	1	1
OMA03789	1	1	1
OMA03790	1	1	1
OMA03791	1	1	1
OMA03792	1	1	1
OMA03793	1	1	1
OMA03794	1	1	1
OMA03795	1	0	1
OMA03796	1	1	1
OMA03797	1	1	1
OMA03798	1	0	1
OMA03799	1	0	1
OMA03800	1	0	1
OMA03801	0	1	1
OMA03802	0	1	1
OMA03803	1	0	1
OMA03804	1	1	1
OMA03805	1	1	1
OMA03806	1	1	1
OMA03807	1	0	1
OMA03808	1	1	1
OMA03809	1	0	1
OMA03810	1	0	1
OMA03811	1	0	1
OMA03812	1	1	1
OMA03813	1	1	1
OMA03814	1	1	1
OMA03815	1	1	1
OMA03816	1	1	1
OMA03817	1	1	1
OMA03818	1	1	0
OMA03819	1	1	1
OMA03820	0	1	1
OMA03821	1	1	1
OMA03822	0	1	1
OMA03823	1	1	1
OMA03824	1	1	1
OMA03825	1	1	1
OMA03826	1	1	1
OMA03827	1	1	1
OMA03828	1	0	1
OMA03829	1	1	1
OMA03830	1	1	1
OMA03831	1	1	1
OMA03832	1	0	1
OMA03833	1	1	1
OMA03834	1	1	1
OMA03835	1	1	1
OMA03836	1	1	1
OMA03837	1	0	1
OMA03838	1	1	1
OMA03839	1	1	1
OMA03840	1	0	1
OMA03841	1	1	1
OMA03842	1	1	1
OMA03843	1	0	1
OMA03844	1	0	1
OMA03845	1	1	1
OMA03846	1	1	1
OMA03847	1	1	1
OMA03848	1	1	1
OMA03849	1	1	1
OMA03850	1	1	1
OMA03851	1	1	1
OMA03852	1	1	1
OMA03853	1	0	1
OMA03854	1	1	1
OMA03855	1	1	1
OMA03856	1	0	1
OMA03857	1	0	1
OMA03858	1	0	1
OMA03859	1	1	1
OMA03860	1	1	1
OMA03861	1	0	1
OMA03862	0	1	1
OMA03863	1	1	1
OMA03864	1	1	1
OMA03865	1	0	1
OMA03866	1	1	1
OMA03867	1	1	1
OMA03868	1	0	1
OMA03869	1	1	1
OMA03870	1	0	1
OMA03871	1	0	1
OMA03872	1	0	1
OMA03873	1	1	1
OMA03874	1	1	1
OMA03875	1	0	1
OMA03876	1	0	1
OMA03877	1	1	1
OMA03878	1	0	1
OMA03879	1	1	1
OMA03880	1	1	1
OMA03881	1	0	1
OMA03882	1	1	1
OMA03883	1	1	1
OMA03884	1	1	1
OMA03885	1	0	1
OMA03886	1	1	1
OMA03887	1	1	1
OMA03888	1	1	1
OMA03889	1	1	1
OMA03890	1	1	1
OMA03891	1	0	1
OMA03892	1	0	1
OMA03893	1	1	1
OMA03894	1	0	1
OMA03895	1	0	1
OMA03896	1	1	1
OMA03897	1	0	1
OMA03898	0	1	1
OMA03899	1	1	1
OMA03900	1	1	1
OMA03901	1	1	0
OMA03902	1	1	1
OMA03903	1	1	1
OMA03904	1	1	1
OMA03905	1	1	1
OMA03906	1	1	1
OMA03907	1	1	1
OMA03908	1	1	1
OMA03909	1	1	1
OMA03910	1	1	1
OMA03911	1	1	1
OMA03912	1	0	1
OMA03913	1	1	1
OMA03914	1	1	1
OMA03915	1	1	1
OMA03916	1	1	1
OMA03917	1	0	1
OMA03918	1	1	1
OMA03919	1	1	0
OMA03920	1	0	1
OMA03921	1	0	1
OMA03922	1	1	1
OMA03923	1	1	1
OMA03924	1	1	1
OMA03925	1	0	1
OMA03926	1	0	1
OMA03927	1	1	1
OMA03928	1	1	1
OMA03929	1	1	1
OMA03930	1	0	1
OMA03931	1	0	1
OMA03932	1	1	1
OMA03933	1	1	1
OMA03934	1	1	1
OMA03935	1	0	1
OMA03936	0	1	1
OMA03937	1	1	1
OMA03938	1	0	1
OMA03939	1	1	1
OMA03940	1	1	1
OMA03941	1	1	1
OMA03942	1	1	1
OMA03943	1	0	1
OMA03944	1	1	1
OMA03945	1	1	1
OMA03946	1	1	1
OMA03947	1	1	1
OMA03948	1	1	1
OMA03949	1	1	1
OMA03950	1	0	1
OMA03951	0	1	1
OMA03952	1	1	1
OMA03953	1	1	1
OMA03954	1	1	1
OMA03955	1	0	1
OMA03956	1	1	1
OMA03957	1	1	1
OMA03958	1	1	1
OMA03959	1	0	1
OMA03960	1	1	1
OMA03961	1	1	1
OMA03962	1	1	1
OMA03963	1	0	1
OMA03964	1	1	1
OMA03965	1	0	1
OMA03966	1	1	1
OMA03967	1	0	1
OMA03968	1	1	1
OMA03969	1	1	1
OMA03970	1	1	1
OMA03971	1	1	1
OMA03972	1	1	1
OMA03973	1	1	1
OMA03974	1	1	1
OMA03975	1	1	1
OMA03976	1	1	1
OMA03977	1	1	1
OMA03978	1	1	1
OMA03979	1	1	1
OMA03980	1	1	1
OMA03981	1	1	0
OMA03982	1	1	1
OMA03983	1	1	1
OMA03984	0	1	1
OMA03985	1	1	1
OMA03986	1	1	1
OMA03987	1	1	1
OMA03988	1	1	1
OMA03989	1	0	1
OMA03990	1	1	1
OMA03991	1	1	1
OMA03992	1	0	1
OMA03993	1	1	1
OMA03994	1	1	0
OMA03995	1	0	1
OMA03996	1	1	1
OMA03997	1	1	1
OMA03998	1	1	1
OMA03999	1	0	1
OMA04000	1	1	1
OMA04001	1	0	1
OMA04002	1	1	1
OMA04003	1	0	1
OMA04004	1	0	1
OMA04005	1	0	1
OMA04006	1	0	1
OMA04007	1	1	1
OMA04008	1	0	1
OMA04009	1	1	1
OMA04010	1	0	1
OMA04011	1	1	1
OMA04012	1	0	1
OMA04013	1	0	1
OMA04014	1	1	1
OMA04015	1	1	1
OMA04016	1	1	1
OMA04017	1	1	1
OMA04018	1	1	1
OMA04019	1	1	1
OMA04020	0	1	1
OMA04021	1	1	0
OMA04022	1	0	1
OMA04023	1	1	1
OMA04024	1	0	1
OMA04025	1	1	1
OMA04026	0	1	1
OMA04027	1	1	1
OMA04028	1	1	0
OMA04029	1	1	1
OMA04030	1	1	1
OMA04031	1	1	1
OMA04032	1	1	1
OMA04033	1	0	1
OMA04034	1	0	1
OMA04035	1	0	1
OMA04036	1	1	1
OMA04037	1	0	1
OMA04038	1	1	1
OMA04039	1	0	1
OMA04040	1	1	0
OMA04041	1	1	1
OMA04042	0	1	1
OMA04043	1	0	1
OMA04044	1	1	1
OMA04045	1	0	1
OMA04046	1	1	1
OMA04047	1	1	1
OMA04048	1	1	1
OMA04049	0	1	1
OMA04050	1	1	1
OMA04051	1	1	1
OMA04052	1	0	1
OMA04053	1	0	1
OMA04054	1	0	1
OMA04055	1	1	1
OMA04056	1	1	1
OMA04057	1	0	1
OMA04058	1	0	1
OMA04059	1	0	1
OMA04060	1	0	1
OMA04061	1	0	1
OMA04062	1	0	1
OMA04063	1	1	0
OMA04064	1	1	1
OMA04065	1	0	1
OMA04066	1	1	0
OMA04067	1	0	1
OMA04068	1	0	1
OMA04069	0	1	1
OMA04070	1	0	1
OMA04071	1	0	1
OMA04072	1	1	0
OMA04073	0	1	1
OMA04074	0	1	1
OMA04075	1	0	1
OMA04076	1	1	1
OMA04077	0	1	1
OMA04078	0	1	1
OMA04079	1	0	1
OMA04080	1	1	0
OMA04081	0	1	1
OMA04082	1	0	1
OMA04083	1	0	1
OMA04084	0	1	1
OMA04085	1	0	1
OMA04086	1	1	0
OMA04087	0	1	1
OMA04088	1	1	0
OMA04089	1	0	1
OMA04090	1	0	1
OMA04091	0	1	1
OMA04092	1	0	1
OMA04093	1	1	0
OMA04094	1	0	1
